track_id,release_year,duration,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,energy,instrumental,liveness,loudness,mode,speechiness,tempo,valence,skipped
t_9a3a1a03-360f-4e8b-bf99-f63f4930aaec,2013,253.5365143,96.81658557,0.254463345,0.286090136,0.248155549,0.49652347,0.607639372,0.001705063,0.361673117,-7.988999844,minor,0.036836363,120.0709991,0.221516639,1
t_14bb6679-9959-4b5c-a433-872bfaa4be00,2013,278.5175476,92.22921809,0.423931062,0.503714085,0.48314479,0.513281941,0.719068229,1.76E-12,0.100359395,-6.927999973,minor,0.057302475,83.75499725,0.813700914,1
t_81336269-1bd6-4921-b781-b6c1c6bf179f,2013,192.2659454,99.27515322,0.01562918,0.321364045,0.307298064,0.51478821,0.878461957,0.0000439,0.16225332,-2.926000118,minor,0.043609224,144.996994,0.514433265,1
t_4bfc1792-8bc8-49ea-aba8-8357030d3c3d,2013,170.0002747,99.97978276,0.050892562,0.400349647,0.353835493,0.500034511,0.823589265,0.000000059,0.102350116,-4.778999805,minor,0.028514806,158.072998,0.876707256,1
t_3367cb87-d73f-441f-9d0c-6c069391295a,2013,254.9700775,92.6034783,0.005225001,0.27924341,0.314544499,0.31268701,0.891423881,6.21E-11,0.173088968,-3.602999926,minor,0.309385747,172.0330048,0.454265565,1
t_da3d3618-3355-4222-a34c-7954a7aedd8a,2013,209.9463043,95.42086255,0.001312403,0.427265674,0.417794198,0.587885976,0.84893626,0.000000135,0.041056987,-6.223999977,minor,0.267978072,81.99700165,0.549765646,1
t_8d04614e-c00e-4b05-850c-39a230490685,2013,492,99.14352724,0.370993257,0.428483099,0.523457229,0.580503047,0.872707367,0.365739584,0.69508642,-4.612999916,minor,0.048456803,102.1139984,0.647337198,1
t_dd4f46dc-dac1-4a5c-b65c-8b3a39c76473,2013,209.3733368,99.84588254,0.271031469,0.430475235,0.380318105,0.516319394,0.888366044,0.051434804,0.077471592,-6.269999981,minor,0.031436335,155.0010071,0.780329466,1
t_9423362c-85d9-4176-9e81-cde67f4ac854,2013,270.5473022,93.85728497,0.617280483,0.367278665,0.423864812,0.583963156,0.640840769,0.00000799,0.146449864,-7.015999794,minor,0.073112793,121.512001,0.363878727,1
t_af03ea16-5844-4f35-9aef-73d377be1814,2013,417,94.97478531,0.000797849,0.396173149,0.416863233,0.680017233,0.874563456,0.66939652,0.054422218,-3.036000013,minor,0.109591328,130.9949951,0.496020705,1
t_57a8e16a-bf85-45c7-bf0a-ef48e57f74a4,2013,221.8644409,96.78505343,0.618412197,0.315634727,0.306245893,0.530850232,0.447425961,0.00000153,0.081405021,-5.833000183,minor,0.027082829,141.9129944,0.158384979,1
t_c8ecce0f-3a73-4010-8266-4f9dc7928c76,2013,293.5093994,98.22690296,0.18656911,0.439085126,0.545679569,0.666535378,0.899481297,4.67E-08,0.245151132,-0.847000003,minor,0.728607953,128.1159973,0.644449532,1
t_70524466-e9c1-413f-b57b-65256f994cde,2013,373.40448,98.16186521,0.039308704,0.274081379,0.263889313,0.362734854,0.743323684,0.782372355,0.11568629,-13.90100002,minor,0.069200486,127.6849976,0.030417064,1
t_10447faf-dac4-4d84-a9f4-3237276a84cb,2013,215.555603,96.43000202,0.290726542,0.398887426,0.368477553,0.608321786,0.95915103,0.000810522,0.198956996,-3.799999952,minor,0.243590385,107.9410019,0.466813326,1
t_5f340c8f-7456-4d91-aab0-afc41ae7eba2,2014,236.2499847,98.9159522,0.000254068,0.365745813,0.350420058,0.611583412,0.966009617,0.482714027,0.836669266,-3.582999945,major,0.060366929,127.9530029,0.445972145,1
t_7a520f1c-12f3-4fd8-a70d-cc2b444ac4cb,2014,192,95.43305402,0.004470516,0.251770586,0.251239419,0.447074085,0.673771381,0.0000456,0.104180798,-6.701000214,major,0.027781228,161.0420074,0.731980622,1
t_41ff2b91-0d38-4088-b407-b0f0eba767d6,2014,304.129425,97.49479599,0.992506504,0.188267857,0.141781762,0.193833083,0.026382061,0.943994164,0.083808146,-30.74799919,major,0.033777349,67.2480011,0.039703418,1
t_5f369407-354e-4839-ab94-5b1205836a3f,2014,389.1428528,90.54314526,0.000127269,0.449881285,0.572835684,0.757867217,0.989136577,0.894688487,0.502340794,-2.411000013,major,0.320371628,139.9839935,0.170166954,1
t_38160e3b-eda9-4867-9a4c-b95e8ae0912c,2014,177.0042572,91.4693876,0.222402573,0.594076574,0.690276921,0.604335785,0.875515044,4.61E-08,0.191242203,-3.528000116,major,0.354767621,81.76300049,0.724298716,1
t_2999af98-b98d-48ef-ad54-b3f6ce9b1e71,2014,447.7475586,94.49351526,0.000158117,0.711949885,0.718827605,0.776528597,0.717655361,0.300539881,0.403905571,-6.811999798,major,0.059747554,114.0139999,0.190853983,1
t_de3a46f4-33d8-4841-93b0-eb158dffc01c,2014,251.1733246,96.1368842,0.667697191,0.332710832,0.413151652,0.358731627,0.316748679,0.0000239,0.133480027,-13.09599972,major,0.032828577,184.7030029,0.65398103,1
t_12324c7b-6f27-4652-858a-1b14ea2129c6,2014,269.552887,98.52746112,0.000476428,0.630540192,0.738862753,0.749634624,0.92393744,0.796851099,0.099809006,-3.58100009,major,0.055833295,130.0149994,0.375842959,1
t_01c5b768-e0e2-4687-b66a-096da8fdde56,2014,209.1333313,95.4812891,0.0000606,0.471917063,0.52071023,0.575249076,0.991196394,0.824576974,0.06688042,-5.635000229,major,0.03969004,127.9820023,0.513383627,1
t_c750b22d-bd11-4c50-8057-9e4cea08e24c,2014,159.0857086,95.50030972,0.002255917,0.448353618,0.467312932,0.436281472,0.641208112,1.60E-10,0.362013936,-9.473999977,major,0.122471452,144.1190033,0.13926287,1
t_829719f2-d061-4980-b355-b85611c0a38b,2014,234.0266724,96.34126651,0.025904393,0.445594966,0.419171631,0.62368679,0.820278406,0.000000216,0.601458311,-4.381999969,major,0.047288992,119.9960022,0.335580766,1
t_dbc77dba-4748-4988-aa76-008b39556088,2014,1780.751953,93.84212124,0.05408835,0.555185795,0.714324296,0.649572551,0.126515269,5.88E-09,0.107695013,-20.20700073,major,0.907860279,107.3499985,0.610161841,1
t_0a6fedbb-23d6-43bd-94e5-be7d69269b7e,2014,282.8399963,97.12739549,0.021885335,0.326504946,0.310369968,0.443199366,0.759330332,0.00000016,0.3568874,-3.253999949,major,0.041183352,89.58000183,0.687208354,1
t_381b6cf1-174d-44f3-aa59-81c16b12c460,2014,229.8357849,97.94797581,0.003491758,0.296698242,0.275405943,0.321676552,0.935696661,1.87E-10,0.092666149,-2.970000029,major,0.044146761,84.86399841,0.714722574,1
t_95f0acde-2b1e-4e1e-8495-665811fe6eb3,2014,178.9600067,93.29374829,0.000717229,0.197858125,0.195278034,0.440932155,0.68816191,0.0000219,0.111495636,-3.096999884,major,0.039312784,100.1259995,0.597560465,1
t_660fec44-dfb5-491f-9b24-1bb54af49699,2014,211.8399963,96.27485681,0.059616815,0.409675688,0.473570883,0.403529018,0.935731053,2.03E-11,0.104603805,-5.172999859,major,0.428645551,169.8190002,0.55234015,1
t_a1f27e18-bb42-4ec2-97bb-000d123fedab,2014,246.0666656,94.06062023,0.137483403,0.265799373,0.244119629,0.293485343,0.913676023,0.00000137,0.373714656,-4.375,major,0.188863352,104.8679962,0.456333905,1
t_5c36e119-9d29-4799-8cd6-95baf0a726e1,2014,175.9600067,96.454549,0.009480578,0.393228352,0.366280466,0.331561834,0.866385579,0.00000241,0.093770154,-5.394000053,major,0.046370301,92.72299957,0.295171261,1
t_9374570c-2461-4c36-bf39-2cd9e9d0e370,2014,226.706665,95.18049935,0.42492944,0.316803515,0.345252901,0.438993126,0.626683354,5.48E-12,0.102296554,-2.959000111,major,0.027256574,79.5759964,0.407616138,1
t_5c0e11cb-d6a9-4622-a7e5-f4e4514d4094,2014,239.1199951,98.26981756,0.078766681,0.298942953,0.315764666,0.486034989,0.755548656,0.08403106,0.111234359,-7.177999973,major,0.058269504,82.91300201,0.255804509,1
t_6b50d909-1245-4ff0-ae47-d58e022e18a0,2014,176.3848114,99.85440692,0.001765277,0.327122718,0.331312567,0.511472642,0.797108114,0.00000122,0.092021406,-4.717999935,major,0.048985314,101.2040024,0.370370865,1
t_382845a7-fb22-467a-98d8-033627854ccc,2014,411.41922,95.8974458,0.992808044,0.446401954,0.417664796,0.470730126,0.025793571,0.932623148,0.122480154,-23.27799988,major,0.034836821,72.59200287,0.108587749,1
t_abf5a190-d6ed-47be-864e-aee9af4df274,2014,210.0470276,98.04664624,0.177724048,0.544477761,0.576755226,0.518673122,0.783408999,1.06E-09,0.103686713,-7.583000183,major,0.221633315,105.8580017,0.351290584,1
t_d705e02c-b49e-4e37-b8f1-6eae1faa05a9,2014,175.8139191,91.08324313,0.109028041,0.458033055,0.614469826,0.504588008,0.629951,9.47E-14,0.11393214,-6.581999779,major,0.606070459,171.8670044,0.538755238,1
t_32a2d98a-2873-4c54-8ca0-4a4ef5165b6f,2014,149.5232239,92.56075188,0.187819809,0.263410538,0.231077209,0.492369592,0.468108028,0.854244351,0.061955016,-10.61800003,major,0.034034818,128.1159973,0.260317326,1
t_040d6939-7e2d-4009-883b-4811f7f99e11,2014,200.6877594,96.73428999,0.609329104,0.549766004,0.604308486,0.729514182,0.498478055,1.27E-11,0.106888652,-6.683000088,major,0.050791174,139.9420013,0.58399868,1
t_d4280780-af1b-4188-a39a-2a47cbf8b029,2014,217.8465729,96.25673689,0.076558761,0.760381758,0.798337579,0.904298961,0.602162123,0.003876717,0.081158288,-8.196000099,major,0.058690641,110.0149994,0.448808312,1
t_6e35b852-a8e8-4b34-aa92-6bf08dc33aba,2014,195.4533234,99.6596089,0.005317423,0.512961924,0.605936468,0.694397748,0.757414162,0.037239887,0.075483017,-4.868000031,major,0.126890615,149.8650055,0.569630265,1
t_1246f472-9d82-4308-9e14-bd996f2e0ed6,2014,44,95.93453648,0.523344457,0.499305099,0.701668859,0.716639638,0.436339587,0.000381165,0.137069046,-9.967000008,major,0.342725068,87.39800262,0.524969459,1
t_d89655cc-018c-4732-9c29-dc0bcbd21940,2014,175.8999939,97.2657123,0.152948663,0.310154647,0.315715581,0.448285341,0.909046948,0.000074,0.14922446,-2.612999916,major,0.152453229,176.1399994,0.410933554,1
t_369182f1-10c0-4bef-a4b6-574c70ed30fb,2014,598.0734863,96.11529019,0.015348122,0,0,0,0.0000202,0.98609972,0.324774086,-26.20299911,major,0,0,0,1
t_92bef0ae-7500-4ddb-a634-4d9f98438b0b,2014,104.9338837,99.26155282,0.003461698,0.290195048,0.24972634,0.51727438,0.856252432,0.927199662,0.451817483,-4.114999771,major,0.084380575,110.3840027,0.800678253,1
t_4ffcc25a-a670-41c8-a362-4bad5d721edf,2014,166,96.63573697,0.40667665,0.214312494,0.217206165,0.422051847,0.514599621,0.621860802,0.109194919,-10.63099957,major,0.050678469,80.01999664,0.039800357,1
t_a5de9d10-bb70-4f58-864a-31f53f1cf608,2014,263.3009949,96.85278039,0.001433827,0.779391587,0.834492385,0.803391576,0.609601378,0.91264385,0.108285218,-8.420000076,major,0.075263314,102.9869995,0.529873908,1
t_cc1c03fb-c226-41f2-9a8a-3db5756bef57,2014,63.95999908,92.25826851,0.007093636,0.568849325,0.598979354,0.750423312,0.847883046,3.72E-13,0.349832118,-3.898000002,major,0.255454123,136.9389954,0.687663615,1
t_bd71117d-0360-4a78-bed9-08b3dca70aa6,2014,97.62467194,98.76497268,0.113317341,0.556924999,0.673364818,0.809031606,0.616799712,0.000000235,0.53422153,-11.53899956,major,0.35931316,141.9850006,0.925546587,1
t_03e2e8ad-d493-43f2-aa0b-454fdfd4e64c,2014,328.8533325,94.40158391,0.904714823,0.572369456,0.607602537,0.667572916,0.287530214,0.0000557,0.110581487,-11.60099983,major,0.031444263,110.0960007,0.255252391,1
t_bffd18e5-6e19-4f2b-b5c2-b799c875225b,2014,168.7389984,99.31449562,0.164238796,0.563382983,0.625438452,0.71289587,0.82710129,3.87E-11,0.358642042,-6.282999992,major,0.319068104,140.0469971,0.651113331,1
t_9f9fa1b0-3c46-4396-9d58-88a57c932fe5,2014,267.4578552,99.26652591,0.000782527,0.197453201,0.185204253,0.188827693,0.92093426,0.016103107,0.356608868,-5.539000034,major,0.27235058,169.8220062,0.21449028,1
t_1f5e43bb-3c81-4da0-9119-ec15fff14882,2014,247.7866669,98.83232327,0.931038558,0.196783781,0.164337054,0.196306825,0.209775612,0.388896435,0.10524752,-15.02999973,major,0.031204805,145.0619965,0.038891301,1
t_2b6f9fe6-e9d4-4241-9ac4-01eb150d3e83,2014,191.0354614,92.17192304,0.229247332,0.693722427,0.754479349,0.804198086,0.792108893,0.015227349,0.157053918,-5.800000191,major,0.067905821,99.95800018,0.790444672,1
t_3603584f-b0cd-4e53-a095-b8d21302449c,2014,227.7653503,94.44144581,0.485365063,0.455227911,0.426620603,0.49684456,0.661198437,1.40E-10,0.699270427,-6.790999889,major,0.037480123,98.36699677,0.463885576,1
t_5aa7847d-d501-4487-b971-b51a1fd92c8a,2014,180.3200073,94.65448599,0.002713975,0.397539735,0.35281682,0.594488859,0.939982355,0.000000056,0.080598131,-3.678999901,major,0.044269741,102.5159988,0.73441875,1
t_6f903e9c-3af8-4e7a-9ac9-fd7961a9b340,2014,239.099823,97.02377449,0.202302024,0.668727458,0.745681465,0.865864217,0.59424454,8.93E-13,0.06413541,-6.923999786,major,0.088235304,129.9850006,0.25307256,1
t_17f6aa2f-dcd2-4bc0-b9f7-b56ce08ac488,2014,233.7175446,96.75738943,0.004611074,0.707214713,0.751796067,0.860448837,0.758322299,3.42E-09,0.073408,-6.18900013,major,0.169911236,139.9889984,0.916290581,1
t_e968c941-e9cf-45f2-86cb-3547b8a61832,2014,238.228653,98.86976296,0.165110141,0.345354795,0.365685552,0.377277255,0.649006367,0.0000295,0.065900721,-4.790999889,major,0.043221347,100.052002,0.087291695,1
t_973ba693-7dcb-4abc-bb49-3bb69933df50,2014,306.1053467,90.79542007,0.916240871,0.43375361,0.433280647,0.408290952,0.239431486,8.54E-09,0.108130328,-10.50899982,major,0.030150263,100.0500031,0.149353281,1
t_79b801f6-f05b-487c-a132-d043bb38e6dc,2014,339.8911133,95.8301515,0.055970632,0.502611578,0.509883165,0.648062527,0.901435614,0.776917994,0.21791102,-5.745999813,major,0.046091817,123.9950027,0.464891165,1
t_32996250-6035-4a40-8179-3211fa9bec2f,2014,205.1839905,96.11626004,0.031381577,0.359673351,0.327660412,0.576405525,0.873988569,0.000000484,0.078214288,-4.525000095,major,0.040532146,104.9520035,0.620799124,1
t_56bf6998-2d7a-4e98-b2f2-5967d4dfa98c,2014,183.0612183,92.6650484,0.278373897,0.621394813,0.621141136,0.726840973,0.790202618,0.000000205,0.114643157,-5.379000187,major,0.257317156,98.07700348,0.345992714,1
t_b5054b21-6b14-4e39-9520-0a77a34feca1,2014,452,97.18716904,0.001230531,0.569673359,0.621357083,0.707726657,0.468410581,0.841112733,0.127921,-11.05900002,major,0.035175111,120.0139999,0.183700919,1
t_d64940ec-71ae-472e-95ac-75c6e9c4b42d,2014,253.5736542,94.55873637,0.0000229,0.490390688,0.480367959,0.533769011,0.864345849,0.525826216,0.103992432,-8.779000282,major,0.03815604,127.0159988,0.845776737,1
t_f631a4c0-054e-45c8-b7b2-679f3a34dc3e,2014,242.1249847,99.49902096,0.04597621,0.597241223,0.582339942,0.735838056,0.829433322,4.37E-11,0.427212328,-5.581999779,major,0.102647677,101.9840012,0.387216836,1
t_d5a69de7-c8ef-4b05-aecf-c32a9ca19fd7,2014,227.1614075,96.32439629,0.002385505,0.411580354,0.435539871,0.68353194,0.866858184,0.008595274,0.238364309,-5.09499979,major,0.273995727,122.9410019,0.525215447,1
t_d0c8a995-e80f-46e6-856d-4a40485dd000,2014,194.2519684,92.82374489,0.008166938,0.270271808,0.333142817,0.320223361,0.934201777,5.19E-11,0.29419896,-3.332000017,major,0.398285538,175.0429993,0.507739484,1
t_872ea178-3f45-44c0-a94a-c1c7bac13bcf,2014,173.9995575,99.24479519,0.0000721,0.222893879,0.195654258,0.183018118,0.976412654,0.000000306,0.073516183,-0.388999999,major,0.050580211,168.1900024,0.758314431,1
t_0d44de53-b29c-47dd-ae43-5e8edafdcd28,2014,299.7200012,96.05839563,0.942026854,0.278320491,0.228573784,0.267137527,0.268906772,0.882172465,0.134411141,-16.01499939,major,0.03170377,110.1419983,0.089106388,1
t_da937a79-a34f-46db-a68e-a98e311ec850,2014,231.7499847,95.15458043,0.882260501,0.738048971,0.702695072,0.723187745,0.330855012,0.460435361,0.13995041,-10.57199955,major,0.036515888,80.0019989,0.437643349,1
t_96efb0c7-598a-4f6c-8e03-992e8b18952e,2014,213.2078552,98.72599378,0.06435702,0.686527789,0.697570741,0.703162611,0.451383054,5.12E-11,0.35054484,-6.031000137,major,0.199411035,67.96299744,0.139655873,1
t_ebec9604-4462-437a-910c-3455da269573,2014,195.5632629,95.2741983,0.089374185,0.545738518,0.600950778,0.639990091,0.871097267,4.87E-10,0.266273767,-5.695000172,major,0.053819407,172.0240021,0.894483745,1
t_714ed526-de47-4d7d-b5e6-301314c3ebf0,2014,168.4933319,97.12024467,0.017097164,0.718694806,0.833239794,0.808398604,0.869056761,2.93E-09,0.161187693,-4.576000214,major,0.366152316,162.0310059,0.492548943,1
t_32e13f4d-26c2-4def-8788-3bc6e0e1d6f0,2014,286.3599854,93.36632126,0.521400034,0.694579124,0.819753587,0.66333127,0.545559227,4.86E-09,0.886283696,-8.472000122,major,0.940121889,84.41699982,0.662185073,1
t_75f050cb-9b31-4dad-8658-4c646c8776dc,2014,221.4933319,92.0991072,0.987164855,0.2396819,0.281845242,0.261539936,0.104565583,0.936690092,0.112510085,-25.68499947,major,0.046466321,173.9750061,0.066750422,1
t_a20930f9-d5f0-4078-81ea-763731157a49,2014,270.6808167,97.04136848,0.774003863,0.483836502,0.456046581,0.5278669,0.24537015,9.56E-08,0.110059127,-6.866000175,major,0.036558442,59.74300003,0.321648329,1
t_a6793741-b8c5-4fbf-ac57-27eb6e7af214,2014,197.1001434,93.84727446,0.000000943,0.195198357,0.156242087,0.419046998,0.981883109,0.65996325,0.115876801,-2.930999994,major,0.080081806,140.0130005,0.299327195,1
t_ec69ca30-30d4-400c-a0a0-666cd9e6de3a,2014,189.884079,93.43222915,0.024198106,0.757294834,0.785512924,0.846403062,0.557326913,3.90E-11,0.065039076,-8.576999664,major,0.31219992,91.98699951,0.363884151,1
t_45a0f8d1-1419-40e2-b00d-145ea1689be2,2014,160.3600006,97.44797145,0.121389382,0.180847451,0.149130121,0.309906602,0.699709177,0.247934669,0.104247794,-10.85900021,major,0.103751883,118.7910004,0.077537179,1
t_9652a499-804c-43bb-88c0-a7dfda9e9a1a,2014,224.8877106,96.57351548,0.040571313,0.472271293,0.538946033,0.708479881,0.704179049,0.000000122,0.14407216,-4.649000168,major,0.056680072,138.1300049,0.48841235,1
t_72f897a7-b868-4e98-b575-a64b920b0b9a,2014,264.5599976,98.62829963,0.000553733,0.528979659,0.456469983,0.540650606,0.929461062,0.758032739,0.06290374,-5.231999874,major,0.027254835,99.99299622,0.839249253,1
t_7482ab0c-c820-456e-83a3-14571c4957d6,2014,214.6201782,98.62054728,0.259153605,0.525161445,0.508364439,0.68046701,0.388745934,0.89983356,0.09879899,-15.11800003,major,0.029809421,129.9649963,0.382253438,1
t_1487c996-e07a-473c-b168-f41e0742c479,2014,241.5814514,93.49898143,0.01993531,0.51982367,0.482079715,0.663382232,0.635976255,2.88E-11,0.138003364,-7.556000233,major,0.055090733,102.0090027,0.291734338,1
t_afa483ed-97f1-48ef-a595-d3cf163d9f87,2014,198.0604095,94.11010341,0.022579119,0.486836135,0.524783075,0.473257095,0.601080239,7.77E-09,0.118617155,-7.818999767,major,0.221395701,100.0960007,0.793472409,1
t_a31d4440-90bd-4eb6-853f-17080b9db9e4,2014,385.0415955,92.99105422,0.01332512,0.413740486,0.625327766,0.604625523,0.94859314,0.315525949,0.098804295,-3.423000097,major,0.239624009,172.0970001,0.098808095,1
t_59b373bf-fa1a-4886-85b0-8ca2a8cd2da1,2014,307.0665283,95.92341298,0.006185864,0.771347642,0.780290186,0.7104128,0.538854599,0.918075979,0.352075368,-10.47799969,minor,0.040566739,94.0019989,0.605769575,1
t_1c42c3c6-c7c3-46e2-99d4-80f87f58a5d2,2014,207.8399963,92.48543181,0.230276138,0.391576827,0.522063851,0.742180109,0.589646459,8.43E-08,0.206925675,-6.21600008,minor,0.049097251,125.1439972,0.634272158,1
t_d754d903-d115-4f8e-9055-1a23df28ff1f,2014,192.4666748,94.91186578,0.988930047,0.131162465,0.097859472,0.150813207,0.037568919,0.890206754,0.08021494,-29.76199913,minor,0.037251011,137.1109924,0.029344758,1
t_3ac8cd67-8848-4e38-bb4e-1432b46fd38f,2014,343.7384644,93.43153433,0.040419776,0.476925105,0.419101655,0.565600693,0.930533171,0.686326385,0.186919197,-7.302999973,minor,0.04489056,98.98500061,0.038043659,1
t_fb97a4a8-b9d6-493c-8bbf-8f57c38ec304,2014,274.8345642,99.8491025,0.015437048,0.841238022,0.869011462,0.806581378,0.730970383,0.077526174,0.097370625,-6.870999813,minor,0.043199033,121.0179977,0.555361509,1
t_17a507d8-d94d-45af-858c-92cb2e7b79db,2014,240.8838043,94.93237092,0.144956589,0.498622179,0.476530552,0.649484038,0.638662338,0.001757951,0.298495471,-7.249000072,minor,0.032498579,105.0410004,0.776812553,1
t_5b32a651-1961-48ff-9258-40a2e3486a3d,2014,143.1273956,96.65805153,0.028232399,0.390391558,0.456376731,0.492754012,0.885564625,0.000379771,0.687727213,-3.056999922,minor,0.299224019,174.8059998,0.802266955,1
t_b5f45ee6-3fe9-41d2-937f-5b6bf5723707,2014,251.4285736,94.64203236,0.022865908,0.613623559,0.686568856,0.793560863,0.73975879,0.0000275,0.116587356,-7.550000191,minor,0.236519292,147.9730072,0.83144629,1
t_13391120-63df-4f5a-aad1-9ef7aa5df7c5,2014,155.1999969,92.86974916,0.056804243,0.662615299,0.689700842,0.722234428,0.571680725,9.58E-11,0.122771941,-8.126999855,minor,0.089072339,142.1679993,0.797421217,1
t_0b7ac284-3b03-4865-8992-02d6398d5086,2014,249.54776,95.53946072,0.052115906,0.291095823,0.305533528,0.314520657,0.680156171,8.09E-11,0.337536991,-7.052999973,minor,0.162773967,165.2709961,0.387197405,1
t_27889c1e-37ed-4239-833d-462f3867a04e,2014,298.0912781,94.79617877,0.613055885,0.360024035,0.406057119,0.41418165,0.859771311,1.79E-13,0.343200982,-4.18599987,minor,0.33500433,157.0099945,0.658941031,1
t_ea8a58eb-1593-4e7b-a474-5a034b9a8bf2,2014,338.7559204,90.43001234,0.074721485,0.429726243,0.521710455,0.565595686,0.840379834,0.000000021,0.106198803,-4.039999962,minor,0.228391677,177.9089966,0.851931095,1
t_fcc17bc3-1723-40cc-afbd-6f7b715cce7f,2014,151.5466766,93.92449242,0.0000759,0.245627955,0.198774368,0.466827601,0.994210064,0.061909661,0.094201878,-5.044000149,minor,0.131763816,115.1399994,0.171097532,1
t_8f832e15-8b89-412a-b841-04f97302e065,2014,246.2799988,94.96365537,0.25857991,0.502375901,0.474880248,0.670909047,0.730027318,1.11E-09,0.319674879,-4.573999882,minor,0.028855208,104.0569992,0.598244309,1
t_1dba4dec-2ec4-400f-9b91-f0714859274b,2014,309.6400146,90.8008049,0.985492289,0.258710593,0.258057415,0.227327898,0.033737246,0.048584521,0.13772659,-23.70299911,minor,0.060336832,66.79799652,0.097608335,1
t_90c9420c-8587-46ee-bf79-5462ffa8f31e,2014,271.1249084,99.65637285,0.025921028,0.615949571,0.726589382,0.81810838,0.354723513,0.00000369,0.191265777,-15.09599972,minor,0.646962345,129.9190063,0.207308248,1
t_1e986d14-ccb1-432d-9f73-7fb2f6a16e54,2014,188.8975983,93.281975,0.001161962,0.237799019,0.200703055,0.456640989,0.982005954,0.00000144,0.064900219,-3.671999931,minor,0.093045883,99.97699738,0.343921095,1
t_12c8c2eb-7940-491c-a0a7-e93bd28581be,2014,344.1000061,92.09615905,0.461563915,0.209395126,0.179609358,0.23532328,0.719508171,0.567964613,0.24604924,-6.986999989,minor,0.152544603,136.3470001,0.140796214,1
t_e81dc24d-dd6e-4945-b964-e03a3bb123f8,2014,202.6118469,99.5053306,0.740762472,0.616443396,0.736141682,0.576177239,0.586393058,0.0000023,0.333393484,-7.40899992,minor,0.325541139,172.9320068,0.594323277,1
t_8e94e16b-dd41-4c0f-9844-b6da76f09aa4,2014,331.0666809,98.04473549,0.151155412,0.603107512,0.637309015,0.654228508,0.904138446,0.000303372,0.367280543,-5.952000141,minor,0.045261417,168.0180054,0.862398505,1
t_fd25a2e2-7546-4bed-ae7e-a48d5a53394e,2014,228.7499847,91.32612183,0.000606901,0.394595683,0.328228414,0.551739514,0.965836048,0.000390111,0.230340108,-4.361000061,minor,0.050919432,99.96299744,0.428292364,1
t_97342b5d-fe17-4643-b6ab-ace0d12fec7f,2014,55.78667068,98.29861707,0.001455307,0.838887393,0.885144591,0.798302114,0.867484629,0.801598966,0.127098218,-10.96100044,minor,0.050824888,128.0339966,0.523674607,1
t_134515ac-2731-4b44-bfac-abca49f69ad8,2014,278.4266663,98.35307656,0.624686599,0.346363932,0.356461376,0.507956028,0.477349222,0.0000399,0.104661122,-8.529000282,minor,0.031197924,137.8809967,0.305558592,1
t_bdcd8689-8ca0-4837-b32d-eb30f67b916b,2014,177.7958374,92.97882094,0.867824674,0.383946002,0.488312513,0.506325364,0.624278069,0.947136879,0.12053851,-8.369999886,minor,0.038278624,139.8650055,0.547050655,1
t_f7f8e1ce-3323-47ff-8678-70d61f9bb89e,2014,214.8386841,95.6471123,0.168927431,0.60660708,0.646130145,0.770153344,0.799925625,0.044201791,0.075275667,-1.949000001,minor,0.03530008,124.0139999,0.761024773,1
t_283cfe2d-e856-45fe-acb1-f2b713f040e1,2014,230.9866638,98.59681092,0.36906442,0.696066558,0.760254025,0.733863771,0.856157243,0.0000686,0.115556061,-5.524000168,minor,0.078176886,180.0099945,0.688680828,1
t_15746085-5d44-4460-b3b9-a89781ff909a,2014,293.15448,96.42187974,0.393010169,0.497081339,0.602590382,0.547262609,0.470848918,2.35E-09,0.093019255,-8.244000435,minor,0.334142923,140.5820007,0.584989548,1
t_b7891815-36b2-403d-aa0b-102ea9865006,2014,214.0183258,90.2111579,0.07966502,0.587436974,0.661172152,0.690817714,0.555671871,0.00000104,0.105373561,-9.23900032,minor,0.123326398,175.9859924,0.816109717,1
t_7e3813f2-f50f-45b0-ae0e-f93f7be55acb,2014,124.4589615,97.28982019,0.777391493,0.318345308,0.378621906,0.385839939,0.240866959,4.59E-13,0.2361269,-6,minor,0.035747264,96.43299866,0.38352859,1
t_076e0c2a-014b-4c6f-b5b3-2ec797ce0e1a,2014,395.8666687,91.04333619,0.853124261,0.33761242,0.347699165,0.44802773,0.453842014,0.123859406,0.114667736,-9.927000046,minor,0.044090349,157.6690063,0.0395835,1
t_69436606-5842-4cf0-b6f7-425d8698d777,2014,527.5466919,98.41786341,0.931165457,0.244633839,0.193559498,0.211633042,0.297513396,0.714349568,0.04869213,-23.75499916,minor,0.034611728,90.21800232,0.603340328,1
t_1aa027c0-1a6a-44d0-8533-aa1ef29abccd,2015,233.293335,98.93181558,0.324363083,0.563408911,0.631041765,0.694648683,0.532704353,0.017990192,0.21766068,-9.145000458,major,0.122403629,159.9190063,0.343256652,1
t_d3cbf80d-b286-4a1c-8582-2324db8f314d,2015,203.6851654,98.65208263,0.000163799,0.412997216,0.42806682,0.420326382,0.689926267,0.427319497,0.145315468,-5.504000187,major,0.049208939,102.9160004,0.127254739,1
